TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Sectors,Date TOI Created (UTC),Date TOI Modified (UTC),Comments
394657039,159.01,,3,5,5,3,2,4,4,,PC,,10.5132,0.006,,1,qlp,27:07.7,-78:32:59.39,11.616,0.057,1.959,0.043,2458328.637,.00055.0,3.76276,0.00019,4.108,0.076,14.416365,0.000912,13190.2,13190.2,20.8073,3.06145,1171.71,1629,100,347.593,2.519,6979.2,136.465,4.22135,0.0896612,1.58746,0.0717136,1,9/5/18 18:34,6/17/19 14:58,
253917293,160.01,,4,5,5,5,5,4,4,,PC,FP,11.2901,0.007,,1,qlp,30:00.2,-31:55:27.68,28.377,0.077,-27.285,0.059,2458327.376,.00284.0,4.608,0.001,3.383,0.758,3.494326,0.008664,3213.22,3213.22,7.99698,0.539026,724.001,1445,25,341.854,4.498,6042,129.386,4.27931,0.0807312,1.27054,0.06,1,9/5/18 18:34,9/12/19 16:45,Source is star to the WSW (253917292).
348770361,161.01,,3,4,3,3,2,4,4,,PC,,11.4964,0.006,,1,qlp,06:44.8,-82:18:58.93,14.9,2.9,4.7,2.8,2458325.703,.00212.0,2.76898,0.00047,4.619,0.289,3.801785,0.001857,3495.45,3495.45,,,2193.83,1906,34,333.651,,5388,,,,0.9849,,1,9/5/18 18:34,6/17/19 14:58,Unknown stellar (and candidate) radius. Possible small centroid shift to NW.
99493790,162.01,,5,5,5,5,5,5,5,,PC,FP,11.6834,0.007,,1,qlp,10:33.6,-23:18:20.94,50.863,0.096,-19.94,0.061,2458332.982,.00071.0,7.76686,0.00094,3.291,0.097,26.810728,0.008501,24391.2,24391.2,17.5087,0.418873,82.9216,840,74,274.733,5.45,5526,125.48,4.43326,0.0833885,0.990862,0.055887,1,9/5/18 18:34,9/12/19 16:45,
179317684,163.01,,3,5,5,3,2,4,4,,PC,,10.8719,0.006,,1,qlp,19:04.4,-71:53:43.9,7.14,0.067,16.374,0.078,2458328.88,.00102.0,4.23163,0.00036,4.232,0.071,8.89951,0.001097,8163.25,8163.25,16.4676,1.03275,1003.6,1568,57,411.719,8.01,6671,130.578,4.14497,0.0899569,1.66402,0.0781055,1,9/5/18 18:34,6/17/19 14:58,
79395355,164.01,,5,5,5,5,5,5,5,,PC,FP,11.407,0.006,,1,qlp,20:13.0,-51:18:35.9,18.03,0.053,-14.704,0.064,2458328.337,.00377.0,7.31898,0.00224,3.771,0.886,4.143792,0.011075,3809.3,3809.3,8.79673,0.51237,468.718,1296,17,360.131,4.613,6099,128.154,4.31715,0.080837,1.23256,0.0573216,1,9/5/18 18:34,9/12/19 16:45,Potential blend with 79395356 to NE
350743714,165.01,,5,5,5,5,5,5,5,,PC,FP,9.789,0.024,,1,spoc,55:32.7,-57:17:26.66,3.858,1.104,-39.713,0.845,2458388.297,.000774.0,7.76178,0.001112,3.494972,0.066196,4.787536,0.081682,4399.776458,4399.776458,13.744672,2.071529,254.162959,1018.35175,65.968254,193.7091,,6038,,,,1.91151,,3,9/5/18 18:34,9/12/19 16:45,known brown dwarf; discovered by WASP; one of transits is in gap
147203645,166.01,,3,4,4,3,2,4,4,,PC,,10.7258,0.006,,1,qlp,32:47.1,-44:01:04.93,29.817,0.047,-58.517,0.051,2458326.384,.0021.0,5.06187,0.00094,1.247,0.243,13.47584,0.213911,12335,12335,12.8254,1.79247,89.9395,857,32,172.157,0.9805,5399,128.833,4.40931,0.0842526,1.00217,0.0537965,1,9/5/18 18:34,7/11/19 12:00,
149990841,167.01,,3,4,3,5,2,4,4,,PC,,11.57,0.018,,1,qlp,6:02:39,-64:49:10.15,16.142,2.819,13.018,2.819,2458328.034,.00146.0,4.45339,0.00055,2.164,0.267,9.39839,0.032355,8618.88,8618.88,,,456.015,1287,26,293.053,,,,,,,,1,9/5/18 18:34,6/17/19 14:58,
369457671,168.01,,1,4,4,1,2,3,4,,PC,,11.5147,0.006,,1,qlp,46:34.5,-37:54:15.83,14.801,0.076,-11.655,0.048,2458326.5,.00403.0,2.31257,0.00078,1.459,0.202,2.444233,0.007578,2248.69,2248.69,3.38244,0.258351,148.536,972,9,130.977,0.8125,4638,118.059,4.58423,0.0950534,0.727,0.0512161,1,9/5/18 18:34,7/20/19 12:00,
183120439,169.01,,3,4,4,3,2,4,4,,PC,,11.788,0.006,,1,qlp,07:06.9,-75:11:56.2,20.225,0.05,-15.607,0.048,2458327.438,.00103.0,2.25596,0.00014,1.134,0.053,7.13503,0.005982,6550.06,6550.06,11.2756,1.52049,177.223,1016,34,407.84,4.1945,5817,126.705,4.23364,0.0741927,1.29661,0.0621181,1,9/5/18 18:34,7/31/19 12:00,
394698182,170.01,,3,5,5,3,2,4,4,,PC,,11.9692,0.006,,1,qlp,39:57.5,-83:05:18.66,29.232,0.057,14.991,0.061,2458325.513,.00085.0,3.7118,0.00021,2.747,0.093,14.078532,0.00317,12883.1,12883.1,15.4596,0.38254,359.138,1212,69,428.915,5.21,5973,131.549,4.30614,0.0774251,1.22084,0.0572362,1,9/5/18 18:34,6/17/19 14:58,
309257814,171.01,,3,4,3,3,2,4,4,,PC,,11.6626,0.006,,2,spoc,17:04.7,-63:12:48.25,-13.511,0.045,19.48,0.037,2458570.407,.000747.0,1.238596,0.000062,1.795232,0.068292,16.928627,0.538969,15470.91861,15470.91861,14.76935,3.051095,1996.593724,1704.873558,25.394281,256.345,1.463,5196,128.932,4.29407,0.0868948,1.10723,0.0651181,10,9/5/18 18:34,6/17/19 14:58,follow-up in progress
309257814,171.02,,3,4,3,3,2,4,4,,PC,,11.6626,0.006,,2,spoc,17:04.7,-63:12:48.25,-13.511,0.045,19.48,0.037,2458569.766,.003086.0,1.814118,0.000394,1.424161,0.221329,7.778849,1.156673,7138.979792,7138.979792,14.732904,24.661266,1200.3519,1501.228828,9.723838,256.345,1.463,5196,128.932,4.29407,0.0868948,1.10723,0.0651181,10,6/5/19 19:57,6/17/19 14:58,Likely EB and possibly double the period
29857954,172.01,,4,5,5,5,4,5,4,,PC,CP,10.7379,0.006,,1,qlp,06:31.7,-26:41:34.32,-4.711,0.094,-54.25,0.069,2458326.92,.00529.0,9.47572,0.00316,4.709,0.382,4.597978,0.006058,4225.94,4225.94,12.1917,1.069,187.637,1031,11,342.831,7.221,5759,132.6,3.94627,0.0775554,1.78866,0.0928794,1,9/5/18 18:34,3/11/19 18:32,Star to NW checked. Transit likely on the target.
270341214,173.01,,1,4,1,3,2,4,4,,PC,,8.8784,0.006,,1,spoc,13:50.1,-80:34:57.76,22.849,0.057,19.459,0.05,2458333.411,.000959.0,0,0,7.943456,0.110177,4.307748,0.119806,3959.722447,3959.722447,9.581765,1.259922,215.564855,977.269261,1.289445,152.023,0.6405,6680,125.378,4.25346,0.0893489,1.46863,0.0610553,1,8/30/18 14:17,8/18/19 12:00,single transit
425997655,174.01,,1,4,1,1,4,4,4,,PC,CP,8.7513,0.006,,4,spoc,41:50.2,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458325.326,.002248.0,17.66831,0.000607,2.695974,0.258669,0.793525,0.044359,730.596785,730.596785,2.008408,0.848007,24.24749,565.960924,17.71134,39.0341,0.04005,4813,111.568,4.65074,0.0812793,0.691374,0.0423719,"1,2,3,4",10/11/18 19:07,6/6/19 16:00,HD 23472 b
425997655,174.02,,1,4,1,5,4,4,4,,PC,CP,8.7513,0.006,,4,spoc,41:50.2,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458340.304,.00224.0,29.796715,0.001249,2.945885,0.34046,0.693793,0.045825,638.80257,638.80257,1.836502,1.229716,12.079129,475.476056,14.497121,39.0341,0.04005,4813,111.568,4.65074,0.0812793,0.691374,0.0423719,"1,2,3,4",10/19/18 23:49,5/17/19 16:00,HD 23472 c
425997655,174.03,,1,4,1,2,2,4,4,,PC,,8.7513,0.006,,4,spoc,41:50.2,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458335.751,.003668.0,12.160999,0.000985,2.902685,0.441298,0.339315,0.043887,312.472088,312.472088,1.329708,1.221559,39.899533,641.005422,8.132967,39.0341,0.04005,4813,111.568,4.65074,0.0812793,0.691374,0.0423719,"1,2,3,4",12/4/18 21:48,6/13/19 4:18,low MES
425997655,174.04,,2,5,5,2,2,4,4,,PC,,8.7513,0.006,,4,spoc,41:50.2,-62:46:02.16,-102.571,0.05,-43.917,0.059,2458326.033,.003027.0,3.975995,0.00021,1.560981,0.192923,0.189425,0.024035,174.45126,174.45126,0.990529,1.111368,177.146417,930.471001,7.80942,39.0341,0.04005,4813,111.568,4.65074,0.0812793,0.691374,0.0423719,"1,2,3,4",12/4/18 21:48,10/11/19 12:00,low MES
307210830,175.01,,1,5,5,1,4,2,4,,PC,CP,9.41242,0.007,,3,spoc,18:07.9,-68:18:52.08,94.768,0.054,-340.47,0.052,2458356.204,.000532.0,3.690604,0.000029,1.273675,0.1121,2.009227,0.064364,1848.855089,1848.855089,1.404443,0.196318,12.655953,481.053592,29.476826,10.6194,0.0032,3429,157,4.91039,0.00414218,0.31416,0.00932381,"2,5",10/11/18 19:07,6/6/19 16:00,
307210830,175.02,,4,5,5,5,4,4,4,,PC,CP,9.41242,0.007,,3,spoc,18:07.9,-68:18:52.08,94.768,0.054,-340.47,0.052,2458355.287,.00073.0,7.450808,0.000161,0.765749,0.294489,1.773066,0.149652,1631.721456,1631.721456,1.273447,1.223574,4.96006,380.619896,14.21453,10.6194,0.0032,3429,157,4.91039,0.00414218,0.31416,0.00932381,"2,5",10/11/18 19:07,6/6/19 16:00,175.02; (P = 7.451113 Â± .000568 d)
307210830,175.03,,4,5,5,5,4,4,4,,PC,CP,9.41242,0.007,,3,spoc,18:07.9,-68:18:52.08,94.768,0.054,-340.47,0.052,2458354.906,.00083.0,2.253089,0.00003,0.988833,0.308529,0.734355,0.058926,676.136899,676.136899,0.819162,0.959494,24.437324,567.065414,14.181081,10.6194,0.0032,3429,157,4.91039,0.00414218,0.31416,0.00932381,"2,5",10/11/18 19:07,6/6/19 16:00,it's actually 175.03; (P = 2.253014 Â± .000285 d); VP
272086159,176.01,,3,4,4,3,2,4,4,,PC,,13.4004,0.007,,1,spoc,40:00.8,-72:12:20.44,15.438,0.073,478.653,0.106,2458363.044,.00044.0,16.155373,0.000103,1.556705,0.037499,80.224553,1.764459,71225.72317,71225.72317,10.424281,7.728964,1.187899,266.265316,49.630848,65.9528,0.20035,3262,157,4.90195,0.00302534,0.322208,0.00967959,"2,3,4,5,6",10/11/18 19:07,8/16/19 12:00,
262530407,177.01,,1,5,5,1,2,4,4,,PC,,9.49275,0.007,,1,spoc,21:45.2,-46:42:53,-111.206,0.058,-79.827,0.068,2458356.153,.000649.0,2.853133,0.000066,1.264674,0.13067,1.727654,0.063627,1589.963199,1589.963199,2.175406,0.400998,42.954622,652.938423,25.673399,22.4751,0.02605,3639,157,4.72187,0.00892084,0.517786,0.0155797,"2,3",10/11/18 19:07,6/13/19 4:18,known TOI
251848941,178.01,,1,4,1,1,4,4,4,,PC,,10.42,0.006,,3,spoc,29:12.5,-30:27:14.82,149.953,0.073,-87.253,0.042,2458360.242,.00238.0,6.558054,0.00129,2.233632,0.32997,1.588193,0.126341,1461.710128,1461.710128,2.773247,1.134474,35.846215,624.066076,11.100334,62.699,0.20675,4339,128.005,4.63043,0.103994,0.660806,0.0596206,2,10/11/18 19:07,3/11/19 18:32,
251848941,178.02,,1,4,1,5,4,4,4,,PC,,10.42,0.006,,3,spoc,29:12.5,-30:27:14.82,149.953,0.073,-87.253,0.042,2458354.552,.004083.0,10.354252,0.003165,2.236524,0.274134,1.800631,0.484506,1657.067907,1657.067907,3.751004,1.518233,19.497772,535.939787,9.537692,62.699,0.20675,4339,128.005,4.63043,0.103994,0.660806,0.0596206,2,10/11/18 19:07,3/11/19 18:32,similar period to candidate 3
251848941,178.03,,1,4,1,5,4,4,4,,PC,,10.42,0.006,,3,spoc,29:12.5,-30:27:14.82,149.953,0.073,-87.253,0.042,2458362.953,.003512.0,9.955936,0.005123,2.521805,0.662672,1.223882,0.160279,1126.601724,1126.601724,2.323174,2.683399,20.544734,542.993812,7.679551,62.699,0.20675,4339,128.005,4.63043,0.103994,0.660806,0.0596206,2,10/22/18 19:57,3/11/19 18:32,similar period to candidate 2 and may be wrong; only two transits
207141131,179.01,,1,5,5,1,2,4,4,,PC,,8.1796,0.006,,1,spoc,57:02.9,-56:11:30.73,-36.676,0.042,50.599,0.045,2458354.588,.000649.0,4.137394,0.000096,1.829919,0.136448,1.232507,0.046539,1134.536706,1134.536706,2.813921,0.897569,181.276421,935.847488,21.0557,38.5653,0.0366,5081,122.947,4.55845,0.0872776,0.802633,0.0479623,"2,3",10/11/18 19:07,6/13/19 4:18,known TOI
51912829,180.01,,5,5,5,5,5,5,5,,PC,FP,9.5183,0.006,,3,spoc,57:11.7,-67:29:46.28,22.671,0.055,16.495,0.042,2458325.898,.000328.0,0.835398,0.000009,1.480314,0.020716,2.923556,0.070977,2689.072814,2689.072814,14.870042,2.317963,19472.25075,3012.824178,49.261066,264.72,2.1895,6251,128.413,3.88886,0.0852019,2.07012,0.0942464,"1,2",10/19/18 23:49,9/12/19 16:45,Likely EB
76923707,181.01,,2,5,5,4,4,2,4,,PC,PC,10.4654,0.006,,1,spoc,28:41.4,-34:29:29.08,111.364,0.075,-2.588,0.094,2458358.118,.000495.0,4.532037,0.000161,2.373894,0.052422,7.907457,0.124805,7256.580429,7256.580429,6.322712,0.96554,120.014242,844.166174,64.93228,96.2338,0.57475,4753,120.641,4.50667,0.0938912,0.805573,0.0550251,2,10/22/18 19:57,3/11/19 18:32,
76989773,182.01,,5,5,5,5,5,5,5,,PC,FP,9.623,0.019,,1,spoc,33:10.6,-35:27:50.33,-104.626,0.866,-83.796,0.699,2458355.083,.000254.0,1.769141,0.000031,1.958463,0.019511,10.263661,0.066777,9408.639864,9408.639864,19.12079,5.670971,1368.692921,1551.301651,160.33911,118.9382,,,,,,,,2,10/22/18 19:57,9/12/19 16:45,v-shaped; two stars in PSF
183979262,183.01,,3,4,3,3,2,4,4,,PC,,8.3291,0.006,,1,spoc,26:36.1,-72:44:55.95,76.603,0.135,20.878,0.093,2458326.104,.000147.0,3.430776,0.000015,3.130096,0.008128,9.794191,0.03333,8980.21782,8980.21782,30.195551,4.80043,4985.942668,2143.169745,296.1078,213.024,2.7315,6514,130.361,3.69542,0.087556,2.72192,0.124462,"1,2",10/19/18 23:49,8/14/19 16:04,700 ppm secondary; likely EB; possibly synchronized with rotation
300871545,184.01,,3,5,5,3,5,4,4,,PC,FP,10.0433,0.006,,2,spoc,50:37.8,-70:32:00.46,-14.67,0.041,33.139,0.042,2458327.377,.000164.0,4.817028,0.000026,3.194467,0.008697,25.875688,0.088866,23550.64038,23550.64038,23.899076,3.605441,798.503509,1355.779169,339.0261,247.441,1.4185,6674,129.608,4.26481,0.0929095,1.44956,0.0612664,"1,2",10/19/18 23:49,9/12/19 16:45,1000 ppm secondary; likely EB
100100827,185.01,,4,5,5,5,5,4,5,,PC,KP,8.8287,0.006,,1,spoc,37:25.1,-45:40:40.06,25.243,0.03,20.597,0.034,2458354.458,.000044.0,0.941449,0.000002,2.15304,0.004752,11.672255,0.025351,10692.96369,10692.96369,12.97984,0.028411,5449.44472,2191.330141,465.15985,123.483,0.37,6226,139.824,4.25879,0.087009,1.34658,0.0684296,"2,3",10/22/18 19:57,9/12/19 16:42,WASP-18b
279741379,186.01,,3,5,5,3,4,4,4,,PC,CP,6.9934,0.006,,1,spoc,27:00.0,-63:30:00.6,355.084,0.045,-247.46,0.049,2458350.3,.001598.0,0,0,2.497779,0.134082,1.009393,,929.253415,929.253415,2.556572,,67.832939,731.947459,11.704529,16.32,0.0071,4628.53,150.454,4.60444,0.110981,0.705464,0.0635578,"1,2,3",10/19/18 23:49,8/14/19 16:04,known TOI; single transit; no period; associated report shows a second TCE at 7.78 days
260304296,187.01,,5,5,5,5,5,5,5,,PC,FP,9.109901,0.006,,1,spoc,18:27.7,-57:00:48.6,-8.683,0.053,6.389,0.044,2458325.779,.000181.0,0.512589,0.000003,1.655647,0.013929,6.144395,0.04108,5643.213545,5643.213545,20.511136,4.637096,22971.81771,3139.920049,148.46315,184.529,0.7205,6757,130.06,4.21768,0.0880442,1.55195,0.0616282,"1,2",10/19/18 23:49,9/12/19 16:45,v-shaped; very likely EB
280830734,188.01,,5,5,5,5,5,5,5,,PC,FP,9.4668,0.006,,1,spoc,58:13.3,-70:45:38.83,33.499,0.048,38.324,0.045,2458325.778,.002426.0,1.162031,0.000088,1.172865,0.184116,0.370949,0.100814,341.597999,341.597999,4.63134,7.471795,6297.108187,2271.982795,10.150243,210.812,1.107,6340.3,205.253,4.09776,0.113251,1.66089,0.114533,"1,2",10/19/18 23:49,9/12/19 16:45,V-shaped; variable slightly evolved star
278866211,189.01,,5,5,5,5,5,5,5,,PC,FP,10.2638,0.006,,1,spoc,43:13.9,-55:14:39.76,-11,0.049,41.214,0.056,2458327.358,.000613.0,2.194097,0.000041,1.956189,0.036019,6.186629,0.140674,5681.89216,5681.89216,14.822882,8.219116,1268.155749,1521.993852,54.277805,181.879,0.811,6236,135.363,4.48602,0.0851353,1.04092,0.0465778,"1,2",10/19/18 23:49,9/12/19 16:45,8th mag star nearby; v-shaped; likely on target
166739520,190.01,,3,5,5,3,5,4,4,,PC,KP,9.6411,0.006,,1,spoc,27:06.2,-50:17:03.93,59.958,0.038,24.743,0.036,2458357.572,.000478.0,10.020817,0.000175,5.79945,0.035616,9.00203,0.056911,8256.898746,8256.898746,10.928113,0.06793,181.294022,935.870204,162.08876,157.963,0.634,5984.9,118.341,4.26826,0.0737399,1.27527,0.0584674,"2,3",10/22/18 19:57,9/12/19 16:42,WASP-117
183532609,191.01,,3,5,5,3,5,4,4,,PC,KP,9.1468,0.006,,1,spoc,59:36.2,-35:01:52.81,109.747,0.06,7.614,0.06,2458358.92,.000342.0,8.159165,0.000501,4.437074,0.026217,16.999822,0.201315,15535.47482,15535.47482,12.359505,0.090212,48.07373,671.578376,86.54609,89.9606,0.3633,5589,144.391,4.43663,0.0845952,0.996641,0.0580502,2,10/22/18 19:57,9/12/19 16:42,WASP-8
183537452,192.01,,3,5,5,3,5,4,4,,PC,KP,10.2499,0.006,,1,spoc,51:31.0,-39:54:25.64,-56.853,0.041,-88.865,0.048,2458356.415,.000268.0,3.922743,0.000074,2.616187,0.028454,12.560808,0.07803,11502.26905,11502.26905,8.569172,0.129548,150.072046,892.67773,171.82695,87.5953,0.3106,5203,139.653,4.77618,0.0923675,0.635603,0.041613,2,10/22/18 19:57,9/12/19 16:42,WASP-29
183985250,193.01,,1,5,5,1,4,4,4,,PC,PC,9.098,0.018,,1,spoc,54:40.5,-37:37:41.57,247.688,0.13,-69.788,0.105,2458354.215,.000275.0,0.792072,0.000015,0.686972,0.078023,1.721386,0.046603,1584.199003,1584.199003,3.964752,1.358874,2804.49951,1856.024017,35.477856,80.26866,2.44386,,,,,,,2,10/22/18 19:57,3/11/19 18:32,Tdur is short for Rstar
211438925,194.01,,3,5,5,3,5,4,4,,PC,KP,10.248,0.006,,1,spoc,20:38.5,-23:56:08.84,-1.4,1.9,-18.3,1.9,2458356.566,.000383.0,4.899379,0.00013,3.342154,0.027737,11.29793,0.091029,10351.8249,10351.8249,15.126432,0.098251,597.804609,1261.129151,134.42139,211.877,,5775.7,,,,1.5037,,2,10/22/18 19:57,9/12/19 16:42,WASP-20
230982885,195.01,,3,5,5,3,5,4,4,,PC,KP,9.9696,0.006,,1,spoc,38:25.2,-55:46:19.2,96.163,0.039,20.946,0.035,2458355.49,.000138.0,2.072761,0.00002,2.588325,0.012332,14.76852,0.051775,13510.21607,13510.21607,12.482019,0.057433,931.564316,1409.038827,299.29236,151.068,0.509,5696,130.169,4.33774,0.07636,1.12805,0.053397,2,10/22/18 19:57,9/12/19 16:42,WASP-97
234519192,196.01,,3,5,5,3,2,4,4,,PC,,8.0674,0.006,,1,spoc,58:12.4,-64:45:41.55,-0.261,0.051,15.617,0.045,2458354.308,.001705.0,1.163088,0.000126,1.805261,0.100137,0.646476,0.034177,595.248779,595.248779,17.734995,16.675673,49014.44898,3794.903884,14.799333,292.32,2.5715,6648,127.637,3.36724,0.0900348,4.05957,0.175,2,10/22/18 19:57,6/17/19 14:58,v-shaped
441462736,197.01,,4,5,5,5,4,5,4,,PC,CP,7.3566,0.006,,1,spoc,32:08.0,-21:48:04.32,-96.775,0.101,51.24,0.091,2458357.013,.004172.0,14.279001,0.006368,9.207214,0.29331,0.903497,0.049037,831.80496,831.80496,10.267183,1.42518,484.293897,1196.456735,14.385106,95.5483,0.7309,5083,122,,,2.90324,,2,10/22/18 19:57,3/11/19 18:32,evolved star
12421862,198.01,,1,4,1,4,4,1,4,,PC,,9.92801,0.007,,1,spoc,09:05.2,-27:07:18.28,692.255,0.105,90.142,0.066,2458356.375,.002301.0,20.427265,0.003312,2.178553,0.580092,1.312001,0.121423,1207.668052,1207.668052,1.562493,1.098136,2.645433,325.269941,11.134932,23.7262,0.02655,3782,157,4.78389,0.00598935,0.447336,0.0133167,2,10/22/18 19:57,3/11/19 18:32,
309792357,199.01,,3,5,5,3,2,4,4,,PC,,10.0391,0.006,,1,spoc,20:25.4,-59:53:43.56,45.702,0.037,58.455,0.038,2458361.025,0,0,0,7.305071,0.146667,14.207118,,13000,13000,9.59,,13.63187,490.070556,75.59162,102.27,0.1905,5180,126.877,4.49515,0.0818278,0.878413,0.0511759,"1,2,3",10/22/18 18:35,6/17/19 14:58,known TOI; single transit; no period
410214986,200.01,,1,4,1,3,4,4,4,,PC,CP,7.8541,0.006,,1,spoc,39:39.7,-69:11:45.75,79.464,0.074,-67.44,0.045,2458332.31,0,8.1375,0,3.253514,0.111849,3.889551,,3576,3576,7.78,,54.769421,693.831939,20.744928,44.0622,0.0692,5414,172.622,4.45393,0.100596,0.951985,0.0705779,1,11/9/18 21:01,8/14/19 16:04,The transit was detected with a bunch of false signals due to detrending; But the two transits near epoch 1332.3098 and 1340.4473 looks reasonable;
350618622,201.01,,1,4,1,3,2,4,4,,PC,,8.5822,0.006,,1,spoc,49:36.4,-54:54:37.52,7.731,0.052,66.448,0.058,2458376.052,.000517.0,52.978306,0.000371,4.824823,0.033026,6.869578,0.058033,6307.14075,6307.14075,12.691062,1.271862,30.41964,598.974409,126.27383,113.825,0.346,6461.8,133.366,4.30743,0.0919349,1.33031,0.0634748,"1,2,3,4,5,6",10/22/18 18:35,6/13/19 4:18,single transit turned 53 day PC
355509914,202.01,,3,4,4,3,1,4,4,,PC,,14.6723,0.006,,1,spoc,02:06.0,-59:05:15.81,17.866,0.055,7.733,0.05,2458326.116,.002679.0,1.738316,0.000145,1.436749,0.172887,19.025847,1.85772,17370.80998,17370.80998,11.61246,1.759699,421.843611,1155.866345,11.086711,627.339,11.7195,4610,122,4.47349,,0.820258,,"1,2",10/22/18 18:35,9/7/19 12:00,The OOT centroid is wrong; The signal is on target.
259962054,203.01,,1,4,1,3,2,4,4,,PC,,12.2423,0.007,,1,spoc,52:04.3,-67:41:13.26,-55.699,0.098,149.273,0.09,2458327.729,.007615.0,51.953234,0.010389,6.315533,0.849625,2.755226,0.321704,2534.439984,2534.439984,1.221202,0.392014,0.202079,171.001482,8.938508,24.7894,0.0285,3209,157,5.01096,0.0173388,0.232489,0.00694433,"1,2",10/22/18 18:35,6/13/19 4:18,M dwarf; first transit is on/near momentum dump; the transit duration is a bit long for the reported period;
281781375,204.01,,1,4,1,2,2,4,4,,PC,,9.2182,0.006,,1,spoc,51:54.2,-59:20:37.13,88.887,0.042,-148.96,0.042,2458328.033,.005254.0,43.828624,0.007815,4.507978,0.499727,0.593296,0.077062,546.296538,546.296538,2.66922,0.59229,16.258731,512.143197,7.262499,95.3428,0.21455,5553,126.191,4.39812,0.0768372,1.03654,0.0544523,"1,2",10/22/18 18:35,7/31/19 10:32,Only two events;  first event is on/near momentum dump.
281575427,205.01,,1,4,1,1,2,4,4,,PC,,9.4525,0.006,,1,spoc,31:54.1,-56:57:54.29,31.34,0.049,4.687,0.039,2458326.336,.003776.0,4.251801,0.000517,3.333173,0.711858,0.338023,0.033719,311.282536,311.282536,2.683795,2.73026,1185.802682,1496.658983,9.437298,177.759,0.9185,6222.5,131.96,4.19223,0.0866052,1.45382,0.0723015,"1,2",10/22/18 18:35,7/31/19 10:32,
55650590,206.01,,1,5,5,1,2,4,4,,PC,,12.4312,0.008,,1,spoc,54:57.2,-62:31:18.75,105.973,0.074,111.015,0.083,2458325.542,.000541.0,0.73632,0.000008,0.564138,0.230347,1.584003,0.141228,1457.856751,1457.856751,4.036484,2.774835,446.901297,1172.661463,14.420712,47.7465,0.10975,3383,157,4.87231,0.000399354,0.351676,0.0105659,"1,2,3,4,5,6",10/22/18 18:34,6/13/19 4:18,
260271203,207.01,,5,5,5,5,5,5,5,,PC,FP,13.4734,0.006,,1,spoc,16:52.3,-58:13:47.27,0.243,0.031,2.663,0.032,2458414.836,.00103.0,5.649621,0.000499,4.153365,0.074243,52.76822,0.818382,47439.1858,47439.1858,27.681535,27.683432,405.05602,1144.190987,71.43821,969.506,15.7155,6186,122,4.29791,,1.27649,,4,10/22/18 18:35,9/12/19 16:45,follow-up in progress
314865962,208.01,,1,4,1,2,2,4,4,,PC,,10.3539,0.006,,1,spoc,33:07.6,-72:44:38.58,18.57,0.05,44.709,0.045,2458335.96,.003964.0,22.4536,0.001306,4.967167,0.614287,0.796124,0.065009,732.988967,732.988967,2.699274,1.325845,33.792059,614.926788,12.602765,148.372,0.539,5548,131.359,4.44828,0.0819897,0.978381,0.0512915,"1,2,3,6",10/22/18 18:35,6/13/19 4:18,
52204645,209.01,,1,4,1,1,2,4,4,,PC,,10.8545,0.006,,1,spoc,17:34.6,-66:54:11.04,-12.619,0.058,-138.402,0.033,2458325.884,.002528.0,4.379757,0.000333,1.651748,0.451224,1.138759,0.098621,1048.286075,1048.286075,2.649894,4.129999,147.07831,888.192103,11.460917,113.387,0.2725,4916,133.348,4.60483,0.0941273,0.742779,0.0504774,"1,2",10/22/18 18:34,7/31/19 10:32,The signal is likely on target; the centroid offset seen in SPOC report is likely caused by the nearby giant 9th mag star;which has a peak in periodogram at 8.60 days; and causes the second bright spot seen in difference image
141608198,210.01,,1,5,5,1,2,4,4,,PC,,12.5395,0.008,,1,spoc,55:50.8,-73:59:07.04,80.456,0.078,-139.153,0.114,2458329.823,.002314.0,9.010124,0.000289,1.920005,0.250324,4.382573,0.297577,4028.362853,4028.362853,6.612669,1.037348,14.33889,496.304977,15.112359,42.8091,0.09895,3264,157,4.89378,0.00210094,0.330146,0.00996591,"1,2,3,4,5",10/22/18 18:35,6/13/19 4:18,
