class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity
0,260128069,9.1742,6102.8,1.38051,2.38172
1,89643259,10.4813,7505,1.87353,11.50297166
0,272232173,9.7817,4988.7,0.821025,0.376146
0,190500036,10.0335,3439,0.368986,0.0171571
0,140045538,8.23083,3466,0.608233,0.0481004
0,155896956,6.1925,5664.51,0.914298,0.77539
1,250386181,9.89377,6321.46,1.08176,1.930266948
0,381975772,9.417,5740,1.1226,1.23252
0,219226636,7.8132,6418.75,1.11616,1.90524
0,278896737,8.7767,5912,1.41231,2.1953
0,38908399,9.1872,5374,0.707004,0.375603
1,169226822,9.62959,5828.01,1.34736,2.163387985
0,24250831,8.5474,4010,0.647353,0.0976234
0,38707949,9.8433,5416.17,0.831305,0.535778
1,129319156,10.3918,11600,2.48451,115.4514563
0,350519160,10.6524,4949,0.776883,0.326194
0,280865923,9.0571,5789,0.945358,0.904278
0,277301964,9.7669,5330,0.807135,0.473692
0,238176832,10.3236,3245,0.27483,0.00754539
0,169304560,9.33302,3378,0.298027,0.0104194
0,293164462,12.286,3270,0.283103,0.00825609
0,40339576,9.5307,6169.92,1.20988,1.91117
0,31011838,11.6253,3587,0.470359,0.0329974
1,382463648,13.1066,5290,0.946086,0.724052205
0,220526731,9.15095,3455,0.37591,0.0181407
0,100123854,9.45769,3807,0.556155,0.0585353
1,258777137,9.9478,5599,1.06469,1.150731974
0,103863534,8.85472,3774,0.591832,0.0640176
0,141823882,9.3433,5811,1.04593,1.12384
0,389865785,9.626,5466.72,0.806898,0.523889
1,29857954,10.7379,5759,1.78866,3.635213012
1,128790976,7.2235,6690,1.49495,4.624276206
0,394015919,7.89256,3721,0.533241,0.0491112
1,231663901,12.4069,5824,0.890774,0.942988703
0,374912514,12.948,3250,0.270037,0.00732951
1,150151262,9.9059,4504,0.720461,0.220648226
0,141471870,8.6537,6059.1,1.43596,2.50386
0,140578304,7.591,5656,1.83452,3.10296
1,304774444,10.2934,6317,1.38498,3.155124288
0,204291257,9.61031,3622,0.4539,0.0319454
0,234299628,10.7205,3380,0.312106,0.0114542
0,364395684,6.703,5471.78,1.76461,2.51483
0,278411394,9.3646,5916,1.03624,1.18504
1,260609205,12.7222,6190.91,2.23892,7.606433524
1,349518800,12.7862,6317,1.86023,5.69197201
1,180285396,13.2806,4463,0.789514,0.255454277
0,350295877,5.8933,6181.12,2.19358,6.32806
0,55746237,14.0062,3088,0.173914,0.00247784
1,19025965,11.4479,4138.96,0.811865,0.199810596
0,272319846,9.2547,6304,1.09415,1.70338
1,153065527,11.2828,3324,0.388609,0.019043893
1,220029715,12.4284,4964.9,0.781959,0.383792027
0,271696207,9.0987,5641,0.908633,0.753176
0,682491,7.1104,4702,0.726373,0.232351
0,391950805,11.6128,3510,0.406869,0.0226377
0,33734143,9.85753,3878,0.601632,0.0737544
1,366576758,13.6674,4913,0.875936,0.461761551
0,150065244,9.817,5856,1.08488,1.24698
0,231726168,7.6994,6157,1.1773,1.79449
1,220479565,12.2958,3546,0.397924,0.025860752
0,350582439,9.8195,5700,0.909474,0.786637
1,124573851,10.1755,5624.98,0.989198,1.011897097
0,238195769,8.0592,5606.26,1.23825,1.36459
0,287953237,9.1262,5284,0.889592,0.555811
0,25153109,8.9212,5494,1.21513,1.21199
1,219338557,9.9762,4281,0.650533,0.146826868
1,369960846,13.461,4979,0.984326,0.615081095
0,238874961,9.0686,5050,0.703055,0.289627
1,427348923,11.6888,4421.46,0.900553,0.320160181
0,309615189,8.3457,6752,1.59481,4.76259
0,166931622,8.7294,5062.2,0.748475,0.331441
1,49899799,8.28222,6356,1.82141,5.592898627
1,77253676,9.3553,5519,0.968149,0.898280432
1,14165625,11.3877,4317,0.7335,0.193025369
1,141608198,12.5395,3264,0.330146,0.012779052
0,31997826,8.7937,6093,1.22934,1.87658
0,101011575,8.5925,4695,0.630294,0.17391
0,126910743,9.89016,3538,0.350263,0.0173187
0,389865710,9.8235,5319.12,0.729406,0.383701
0,150428135,10.9102,3494,0.419457,0.0236244
0,23369524,9.02986,3532,0.370892,0.0192873
0,231311876,9.65507,3687,0.466927,0.0362982
0,261154865,9.7566,5500,0.912244,0.686068
0,308850625,7.7471,6213.55,1.25188,2.10466
0,52373734,9.37587,3352,0.366085,0.0152431
0,260044482,9.5349,6025,1.10651,1.45356
0,167551097,10.389,4830.09,0.70055,0.240654
0,177077475,10.1762,5478.28,0.881111,0.629989
0,410153553,11.9238,3004,0.188624,0.00261029
0,255586960,8.1826,6765.07,1.49911,4.24085
0,219149672,12.1022,3319,0.350601,0.0134385
0,200767510,7.7698,5581,0.923188,0.744943
0,170473770,9.68247,3548,0.449963,0.0289057
0,259589304,7.4322,5266,0.808463,0.452833
0,38697444,8.5924,6609,1.39438,3.34193
0,271699102,9.4784,6452,1.11347,1.93568
0,349484401,10.0452,3503,0.401065,0.0218215
0,375038128,8.2695,6613.7,1.43531,3.55113
0,180967892,8.92486,3841,0.653195,0.0836677
1,272086159,13.4004,3262,0.322208,0.012142117
0,260043723,8.735,6358,1.55139,3.54339
0,38824311,9.3076,5688.25,1.05738,1.05456
0,407621011,12.3606,3427,0.378659,0.0178175
0,232065298,8.0288,5788,0.889388,0.799818
0,306736789,8.301,8102,1.55469,9.38319
1,94986319,9.2711,5320,0.860124,0.612145444
0,151588029,10.9203,3428,0.31028,0.0119775
0,300866979,9.3336,5337,0.822844,0.494901
0,167794129,8.838,5935,1.01664,1.15534
0,453095415,7.3669,5756.67,1.68098,2.7958
1,370745311,10.2355,5622,0.926801,0.886384826
0,391947714,9.0647,6766,1.43323,3.8784
0,55741018,7.6325,6135,1.88182,4.51968
1,175176327,10.0465,10633,2.5065,82.95539463
0,73232846,9.74074,3341,0.220487,0.00545716
0,141771483,8.9286,5733,1.3839,1.86394
0,272235688,9.4517,5452,0.867418,0.598929
1,281731203,9.9623,5466,1.73497,2.775545869
0,207084815,9.0467,4749,0.610756,0.170938
0,167812509,13.0143,2907,0.160629,0.00166006
0,275249970,7.6823,4372,0.749499,0.184909
0,118585685,10.2289,3207,0.240861,0.00552871
0,139638207,9.0431,4057,0.583076,0.0829783
0,150162697,9.3572,6468.9,0.971313,1.48845
0,52121469,7.50023,3424,0.514709,0.032806
0,201793372,11.0664,3321,0.309874,0.010523
0,255617242,8.022,5720,1.32048,1.68167
0,350182638,7.7668,6787,1.25751,3.02292
0,402104884,7.86685,3517,0.519562,0.0372099
0,267046689,7.3624,6211.28,1.0531,1.48715
0,229152539,10.9181,3155,0.24616,0.00540913
0,165096120,10.4811,3262,0.23634,0.00569777
0,220405048,6.7741,5702,0.986113,0.926098
0,149971331,10.1266,5217,0.851429,0.48381
0,149275235,8.8471,6288,1.13299,1.80799
0,301862252,9.459,4831,0.756902,0.28114
0,150030205,9.1059,5116,0.793597,0.388702
0,410340115,9.4284,5046,0.716008,0.299446
0,139370701,7.7873,6632,1.3111,2.99602
0,382201238,10.3711,5087,0.785194,0.37196
1,309257814,11.6626,5196,1.10723,0.923077613
0,159746875,5.1168,3599,0.831982,0.104629
0,371499699,10.666,3442,0.345658,0.0151088
1,349827430,7.9179,6321.17,1.54867,3.955429174
0,389922504,8.3118,9641,1.72358,23.123
1,141363913,9.9223,6221,3.09894,14.85775187
1,38460940,13.1018,3366,0.281129,0.010479817
0,279161313,9.6243,6523,1.19092,2.3134
0,262530407,9.49275,3639,0.517786,0.0423568
0,149176305,6.2971,5486.57,0.825341,0.556116
0,25153167,13.5675,3036,0.182652,0.00255359
0,77549396,6.3965,5161,0.826607,0.436745
1,175477257,12.4191,5798,1.3043,1.985883617
1,36440357,13.1573,6240,1.12271,1.974056147
0,410486289,9.7554,5084,0.77339,0.360009
1,373424049,8.6333,8508,1.82039,17.93596581
1,339961200,9.7333,5330,0.88283,0.649754
0,144511638,6.9064,5613.27,0.86264,0.665607
0,279571361,9.0855,4897,1.04369,0.564364
0,231832850,8.1623,5632.65,0.848292,0.652583
0,270425221,9.1596,5452,0.985388,0.772917
0,279251034,10.0555,5246.74,0.854958,0.499048
0,251883728,8.8954,3886,0.536992,0.0592436
0,231704229,7.6014,4077,0.597134,0.0887567
0,277913391,6.1131,4751.57,0.709399,0.231113
1,231702397,13.084,3356,0.334125,0.014628228
0,300709613,10.5074,5241.5,0.832233,0.470985
0,30106967,9.6186,6691,1.12203,2.27335
0,279477956,7.2131,6443.61,1.63694,4.16174
0,273369281,12.4134,2908,0.138218,0.00123084
0,140635778,12.1101,3396,0.378004,0.0171221
0,350843761,6.8868,8708,2.11671,23.2108
0,41226614,9.4997,5496.1,1.08183,0.962124
1,391821647,10.8623,6952,0.941576,2.139123084
0,224270730,9.80069,3491,0.457555,0.0280144
1,405862830,10.3579,5107.77,0.73404,0.378835566
1,219401954,9.647,5724.7,1.46191,2.37103609
1,305048087,13.4102,3210,0.211299,0.004896672
0,260368324,9.1645,6305,0.981551,1.3717
1,30853470,11.3042,4662,0.693074,0.234387394
0,167752082,8.6595,6566,1.21905,2.48851
0,146280976,9.62159,3743,0.427582,0.0323305
0,393454333,7.9292,5242.92,0.868399,0.513365
1,33692729,8.7615,5283,1.00528,0.813172134
0,348957839,10.9904,4416,0.602925,0.124548
0,270424243,8.269,5276.97,0.839925,0.492849
0,443628875,11.2031,3246,0.278934,0.00778201
0,610680,8.2223,5311.26,0.783051,0.439608
0,295072161,10.0448,4470,0.70512,0.178835
0,142052608,13.0841,3203,0.252388,0.00604032
0,358335307,8.2442,6227,1.13498,1.74498
0,175516858,12.5308,2972,0.13884,0.00135494
0,429354344,10.8894,3097,0.204772,0.00347537
0,35845292,12.7637,3015,0.143015,0.00152267
0,281630320,8.3649,6978,1.48617,4.718
0,167366681,9.5418,5893.96,1.07583,1.25838
0,425998706,10.2399,3519,0.395805,0.0216438
0,159951652,9.77197,3431,0.40995,0.0209816
1,349829627,9.0255,5295,2.56864,5.357427476
0,220432563,11.3002,3387,0.372606,0.016461
1,271900960,8.2606,6790,1.33734,3.926889915
0,238010220,12.7707,3104,0.178135,0.00265387
0,33837338,9.935,5040,0.813118,0.384347
0,156919769,9.2051,5322,0.773746,0.432705
0,179046780,10.285,7072,0.723814,1.18064
0,290717924,10.8575,3516,0.446782,0.0274841
1,374829238,11.5026,3733,0.561301,0.063198905
0,150163695,9.3987,5524,1.12351,1.05893
0,358247731,9.8939,4044,0.673688,0.10936
1,79292541,9.4247,8550,2.62521,38.04332952
0,1448114,8.2581,5271.81,0.78184,0.425373
0,380035747,9.483,5312,0.740773,0.393638
1,339636032,8.5885,6636,1.98385,7.88368264
0,321100028,7.8038,5813,1.00109,1.03095
0,450102450,9.44636,3315,0.375628,0.0153513
0,31999683,8.6525,5772,1.35714,1.84182
1,310009611,9.529,5975,0.974901,1.251291892
0,161174284,11.8795,2964,0.16374,0.00186431
0,1271818,6.6763,5053.89,0.741194,0.322895
0,220433100,9.91175,3675,0.648019,0.069008
0,152504097,8.1489,5778,1.00373,1.01168
0,261136679,5.1054,5992.1,1.14889,1.53309
0,278991584,10.1946,5423.06,0.887579,0.613885
0,141154638,14.0025,2877,0.147307,0.00133937
0,150392753,8.5246,7228,1.54489,5.86895
0,150145456,9.7762,5224,0.925166,0.57431
0,30642087,8.6176,6534,1.5985,4.196
1,219195044,11.5436,3731,0.473141,0.044809296
1,198213332,9.2872,5579,2.39803,5.754672725
0,24398701,6.8176,4899.21,0.750653,0.292468
1,382068562,11.3593,5682,0.993827,1.063438699
0,358071448,8.7779,6168,1.04924,1.43557
1,150098860,9.6878,5272.71,0.881545,0.620455268
1,402026209,11.8295,5504,0.894974,0.759312411
1,153651591,10.5259,9389,2.80165,63.00732988
0,31532510,9.6006,5703,1.10393,1.16143
0,220389297,9.4289,5846,0.944121,0.937962
0,106060772,10.9536,3371,0.278212,0.00900495
1,385624852,8.0981,9081,3.05175,65.42120956
0,339668192,9.5294,5141,0.908009,0.518878
0,198080032,13.2038,3160,0.188544,0.00319351
0,370230471,7.7706,4841.81,0.643373,0.204951
0,349195442,10.3622,5400.49,0.751047,0.432276
0,179306195,9.3551,5178.64,0.737256,0.352204
0,38907328,8.8877,5977,1.3569,2.11701
0,237937510,9.33,5499.5,1.10824,1.01218
0,260415151,10.8476,4813.35,0.706779,0.241575
1,219698950,11.5122,6183.5,0.913091,1.259074838
0,25133604,13.1988,3219,0.247525,0.00592675
0,235016317,8.5544,4897,0.735147,0.280003
1,144700903,12.6785,3815,0.623609,0.085092029
0,364326480,10.2268,4968.45,0.878304,0.423515
1,166697854,10.8387,5776.5,2.05391,4.851855854
0,60111044,8.5039,4728.34,0.653674,0.192421
0,279088539,10.849,4562,0.678524,0.179658
0,373921198,9.8433,5108,0.538217,0.177669
0,25196356,8.4861,6634,1.2921,2.91331
0,231968751,7.8937,5701.84,1.02172,0.994071
0,261378866,8.5448,6204,1.1258,1.69164
0,25078674,6.5291,9150,2.04156,26.321
0,140946237,8.736,6161.5,1.47953,2.84242
0,219196871,9.12779,3695,0.509169,0.0435388
0,364421780,9.4134,6171,1.13896,1.69485
1,150151262,9.9059,4504,0.720461,0.220648226
1,17746821,11.3155,6321.7,1.72958,4.935177745
0,200368010,11.3155,3217,0.290256,0.00812945
0,375056781,8.8731,5806,1.33076,1.81301
0,192826848,7.6986,5755.42,0.858901,0.729271
0,97484419,10.5164,3359,0.267498,0.00820684
0,99837626,7.6389,5016.12,0.791889,0.35768
1,420049884,10.6573,5695.6,1.30055,1.838645455
0,140690428,5.7838,6165.15,1.43322,2.67359
0,150357613,5.876,5878.44,1.33667,1.92217
0,93279196,5.2779,5250,0.639184,0.27963
0,255686621,9.96312,3940,0.624895,0.0847801
0,231279823,8.70466,3592,0.460762,0.0318415
0,52495232,11.1991,2964,0.227268,0.00359157
0,167086013,9.4674,6037,0.953466,1.0879
1,320417762,9.0188,9622,2.74287,66.61281998
0,30915363,10.1378,3583,0.395828,0.0232646
0,139745026,9.34727,3319,0.417852,0.0190884
0,141152927,9.5406,6579,1.17749,2.34017
1,13023738,12.2524,5657,1.71254,3.102502382
0,149216864,10.2107,5286,0.898053,0.567293
1,308034948,8.6014,5202,40.9369,1267.643856
0,92988866,7.9232,4909,0.696755,0.253996
0,167341796,10.0097,5661.05,0.985205,0.898124
0,260369147,10.103,5446,0.97976,0.760754
0,176960818,9.1469,5178,0.891924,0.515227
0,29778239,9.6678,5625,1.06414,1.02138
1,9858404,8.00006,6337,2.19112,7.997479118
0,278779899,8.089,3806,0.535694,0.0542505
0,382043269,10.2616,4694,0.762037,0.253991
0,55296056,9.4103,5811.32,1.14356,1.34373
0,308087983,7.1754,5825.4,1.32442,1.81992
0,55452078,10.3413,3886,0.575588,0.0680659
1,151681127,9.1379,8558,1.81545,18.26180384
0,261107147,9.4044,5951.3,1.15258,1.50136
0,382200069,11.1166,3804,0.577854,0.0629931
0,49831913,5.7911,5854,1.05238,1.17178
0,42073674,7.3004,5669.98,0.937019,0.817556
0,25134376,8.9348,5686.5,1.02285,0.985604
0,220459813,8.4106,6084,1.28056,2.0242
1,210873792,11.9085,4258,0.680711,0.157338181
1,106402532,8.8411,5667,0.937681,0.936718382
1,79395355,11.407,6099,1.23256,2.171383997
1,144301273,12.4502,5317,1.07114,0.947207388
0,220411221,10.0508,4795,0.716883,0.244763
0,55291546,9.3659,6028,1.05251,1.31778
0,219221039,8.9745,4972.65,0.728146,0.292068
1,156115721,9.2386,6616,1.53429,4.658894279
0,293166958,8.9588,5923,1.00168,1.11254
0,160197982,8.37396,3433,0.423995,0.0224963
0,261377762,8.8377,5612,1.42677,1.81917
1,253728991,11.5247,6027,1.23975,2.094879081
0,364589559,8.1005,5575.25,0.825398,0.593033
0,375033848,10.4062,5153.1,0.771114,0.377751
1,229141709,11.766,6270,1.24056,2.45692371
0,141216820,9.2205,6171,1.08021,1.52453
0,234345288,9.7806,4566.4,0.672062,0.176933
0,348839788,9.29995,3797,0.556023,0.0578952
0,40345412,10.241,4962.22,0.788782,0.33987
0,34192032,8.7001,4337,0.670201,0.143174
0,150272447,8.8015,5925,0.886478,0.872536
0,146538232,7.77964,3321,0.524338,0.0301296
0,422279710,8.3072,5000,0.639349,0.230171
1,138727432,10.7598,5937,1.37995,2.443885517
0,141606958,10.2448,5204.23,0.795225,0.417927
0,307490251,8.8923,5818,1.1253,1.30715
0,141411201,6.1492,5983.57,1.49291,2.57397
0,176843254,9.21679,3748,0.54065,0.0519667
0,270677629,10.9488,3481,0.440106,0.0256227
1,255760319,8.9944,6136,2.05071,6.157945805
0,219176544,11.5423,3320,0.397791,0.0173204
0,141410789,9.6776,6468,1.04209,1.71232
0,382246231,9.6807,5797,0.961196,0.940009
1,364393429,9.2397,5992,1.10743,1.63307356
0,166853853,4.8754,6146.14,1.16245,1.73721
0,300448102,9.4428,5067,0.766445,0.348867
0,300742619,12.995,3254,0.269184,0.0073192
0,55781680,8.6951,5535.76,0.959341,0.778663
0,278825453,10.3596,5672,0.775226,0.560397
0,71373798,9.61711,3505,0.453928,0.0280169
0,349061718,9.4359,6100,1.00908,1.27019
1,92226327,11.2991,3166,0.215535,0.004821312
1,38571020,10.1805,6008.62,1.29617,2.262084621
0,281234286,9.87857,3473,0.285893,0.0107132
0,389625539,9.3779,6235,0.981381,1.31134
0,260242234,9.5867,5741,0.923556,0.834778
0,41112771,9.1035,6361,1.35394,2.70392
0,201814975,8.6939,5067,0.779274,0.360644
0,382098944,9.2218,6146,1.35309,2.35351
0,391948057,9.0895,5633.9,1.10107,1.10042
1,224225541,9.3258,5789,0.955756,1.059727549
0,260640855,8.8377,5890.5,1.53555,2.5576
0,149177271,8.8231,6243,1.30288,2.32316
1,280097543,10.4471,5001.63,3.27393,6.929006749
0,144516963,8.5162,4685.28,0.619922,0.166844
0,431380163,5.1071,6612,1.57532,4.27329
0,364323133,7.7494,7657,1.55226,7.46204
0,303301402,12.0897,3061,0.165067,0.00215511
1,238059180,10.0139,8562,2.67256,39.64987134
1,188593930,12.3574,6011,0.864412,1.007660992
1,220459826,11.8348,4872.54,0.75636,0.333092396
1,404340025,10.7036,5975.76,1.34415,2.379874309
0,22535327,13.0943,2874,0.134118,0.00110565
0,443029383,10.6433,3377,0.297847,0.0103945
1,149603524,9.7109,6391,1.21427,2.540924503
1,468987719,12.7656,5680.35,1.1062,1.315993222
0,350708370,10.5924,3525,0.334153,0.0155318
0,24464738,10.5935,3338,0.280881,0.00882439
0,276861788,7.9087,6249,1.2344,2.09339
0,77175217,7.7679,4709,0.739835,0.242482
0,321125648,8.4241,5206.08,0.811772,0.43612
0,396720494,9.0083,5414,0.863064,0.576572
0,260657210,8.2299,6238,1.12792,1.73553
0,1334907,6.8885,5355,0.875374,0.567701
0,25133052,8.1484,6314.5,1.37769,2.71865
0,176981169,11.6076,3577,0.360655,0.0191847
0,149107360,10.2205,5852,0.94544,0.944453
1,148914726,10.1313,4944,0.775123,0.370801136
1,2760710,13.8409,3176,0.241339,0.006121572
0,302136084,10.0835,3977,0.642438,0.0930206
0,219154261,11.1603,3334,0.364025,0.0147509
0,238196350,6.7389,6776,1.39131,3.67652
0,289706625,10.4209,3003,0.309432,0.0070153
1,440887364,8.6486,4250,0.691028,0.160928503
0,149218350,9.8146,6077,1.09816,1.48178
0,461837097,8.0916,5231,0.803801,0.435843
0,150443046,10.3171,5243.92,0.860025,0.503896
1,144276942,11.9699,4097,0.744573,0.161348296
1,314865962,10.3539,5548,0.978381,0.936801959
1,231670397,9.8638,6124,2.21867,7.151746473
0,425997655,8.7513,4813,0.691374,0.231092
1,175310067,10.6257,7601,1.53641,8.139226622
0,100481243,9.2954,3453,0.554284,0.0393501
0,279182339,6.72244,4567.89,0.67354,0.177944
0,117764691,8.1573,5529.78,0.887908,0.664143
1,266980320,9.179,5527,1.05168,1.066132171
0,20096267,8.3867,4974.34,0.773111,0.329701
1,44737596,13.8231,3640,0.587106,0.062506407
0,281495662,9.5996,4092,0.694413,0.121807
0,219184124,8.3331,6198,1.09669,1.59907
1,251848941,10.42,4339,0.660806,0.159879402
0,269849068,9.0869,5669,0.869882,0.704112
0,31747723,8.4278,5918,0.953225,1.00412
1,13349647,12.212,5928,0.959588,1.174595565
0,30938252,8.4831,5039.78,0.751582,0.328317
0,220536421,7.969,4965,0.969053,0.514123
1,13021029,11.7231,6244.52,1.43256,3.223352822
0,21628045,8.1238,5255.18,0.847779,0.493867
1,274151135,10.2809,4664,0.755833,0.279236269
0,150098542,8.3186,4738,0.623936,0.176748
0,77371445,8.2166,5311,0.950293,0.647314
0,150359982,10.5626,5243.47,0.781201,0.415619
0,348992095,12.5373,3321,0.335507,0.012336
0,453100417,9.5003,6053.52,1.17572,1.67238
0,177386111,11.2789,3465,0.330107,0.014152
1,402319411,12.9238,5391,0.947585,0.783428997
1,271581073,10.5891,5803.5,1.56013,2.852118013
1,48188920,9.5937,6592.19,2.08204,8.456350248
0,149423694,11.2221,3951,0.561326,0.0691756
0,141712654,9.9944,5496.14,0.982424,0.793457
0,38699545,7.7193,6024,1.69221,3.39736
0,167455128,8.7338,4660,0.647098,0.177901
0,220408233,11.0613,3568,0.589097,0.050672
0,141974066,8.4768,6835,1.41644,3.94499
0,271598242,7.9444,4961,0.859543,0.403187
0,380025752,9.91026,3746,0.544689,0.0526336
0,21826078,10.2682,3321,0.340748,0.0127244
1,181804752,13.5571,2949,0.17143,0.00229593
0,38759499,8.6754,6307,1.59502,3.62675
1,33911302,13.3302,4775,0.939382,0.473875147
0,40104085,10.3134,3351,0.287869,0.00941417
1,425997655,8.7513,4813,0.691374,0.264957058
1,277103955,9.2927,4658,0.783445,0.298470163
0,63354191,9.12173,3875,0.534488,0.0580307
1,309402106,8.488401,7458,1.56939,7.871132775
0,300515837,9.4672,4241.3,0.629007,0.115346
0,38510324,6.6231,6035.45,1.26392,1.90974
1,413376180,12.7492,4985,0.931471,0.553458788
0,435903825,8.561,5041.31,0.608344,0.215361
0,349478970,8.6081,6511,1.29488,2.71486
0,33716196,8.6521,6200,1.44343,2.77367
0,167247077,8.3415,5782,1.38497,1.93148
1,351603103,10.5598,4437,3.12602,3.912255229
1,348755723,13.9036,3265,0.432309,0.021938516
0,183307030,10.6979,3483,0.30454,0.0122969
0,231733039,12.2359,2963,0.164214,0.00187259
0,260503393,9.497,6063,1.04193,1.32167
0,231824922,6.0793,6013.4,1.14941,1.55642
1,178367144,10.5572,6316,1.21069,2.409463524
1,290131778,7.87598,6356,2.62392,11.60707242
1,280830734,9.4668,6340.3,1.66089,4.604759274
1,375059587,9.8192,5853.8,1.31434,2.095332417
0,141810080,4.4333,5589.55,0.992076,0.86555
0,278991580,9.5905,5909.65,1.1235,1.38705
0,53601817,8.88615,3613,0.534934,0.0439306
0,372848061,9.6121,5006,0.717776,0.291498
0,358508351,9.4743,4745,0.752046,0.258302
1,79748331,10.0059,4656,0.737189,0.263812603
0,238949890,8.7132,5727,0.912006,0.806118
0,140998116,10.6901,3431,0.355976,0.0158205
0,279675528,7.3682,6322.23,1.05404,1.59917
0,300704368,9.3605,5951.15,1.26934,1.82076
0,259592530,8.2255,5172.93,0.740898,0.354126
0,77897915,9.99373,3543,0.464648,0.0306498
0,219238451,12.264,2903,0.190581,0.00232403
0,24694579,9.3272,4296,0.71734,0.157907
0,334034005,7.5166,5588,0.886328,0.690095
0,259886373,8.0181,5790.58,0.991606,0.996005
0,41226271,9.9426,4190,0.703698,0.137507
1,156075294,12.3012,5541,1.19313,1.38616233
0,294328158,9.7654,6072.57,1.01014,1.25011
1,278895705,10.2477,6168.88,1.31097,2.570968503
0,260003140,9.3337,5261,0.917048,0.580433
1,29960110,10.9473,3506,0.482388,0.036318391
0,206402318,11.4104,3125,0.183439,0.0028912
1,141527965,11.546,4280,0.635812,0.14012592
1,154459165,10.4259,4869,0.787173,0.359737272
0,118079187,9.54677,3861,0.589102,0.0694824
0,140688941,8.7932,6494,1.30995,2.74951
0,403802333,5.8884,4781.93,0.671991,0.212733
1,120916706,15.6198,3423,0.439738,0.027422153
1,14091704,9.1577,6240.9,1.64748,4.253193658
1,350153977,10.6513,5500,1.05236,1.046804023
0,260418789,7.8578,5975,1.74484,3.4959
1,281909674,14.4266,5914,1.13707,1.633750163
0,294099086,8.5866,5694,0.954896,0.863529
0,152825519,7.8283,5267.5,0.818803,0.46502
0,300244634,9.2712,6472,1.23235,2.40057
1,237924601,11.7497,5071,0.874822,0.522756925
1,74482749,9.1103,9255,2.90989,64.17188503
0,391903064,8.7843,5627,1.0207,0.941018
1,319259194,9.5298,6495,2.09822,8.092908434
0,306896502,9.2939,6032,1.19591,1.70583
0,300442914,9.6556,5633,1.15015,1.19994
0,260303793,7.868,7108,1.38451,4.40835
0,38697111,8.6325,5989,1.23233,1.76021
0,278267347,8.5827,5909,1.0036,1.10629
0,290474796,10.4137,3293,0.312026,0.0103144
1,286865921,11.5037,5494,1.09347,1.125263742
0,382160146,8.2137,7206,1.64077,6.53986
0,306934657,9.8913,4119,0.716077,0.132979
1,335499997,8.98207,5989,1.7628,4.129612448
0,317281689,7.6656,4979,0.786364,0.342382
0,150440079,8.1135,6769,1.77692,5.9721
1,410153553,11.9238,3004,0.188624,0.002992813
0,389663831,9.4194,6096,0.995632,1.23331
0,308245695,8.732,4877,0.723591,0.266866
1,91576611,8.7823,7101.94,2.31936,14.13612191
0,200322593,11.5045,3130,0.197117,0.00335985
0,38707423,10.9784,3837,0.672229,0.0882463
1,468880077,9.4464,5210.75,0.796856,0.483555807
0,349973650,9.8849,5747.86,1.08161,1.15044
0,167367237,8.346,7385,1.61322,6.97406
0,309659126,10.1071,5723,0.887755,0.761687
0,237934953,9.1724,5447,1.0766,0.919255
1,381979901,11.6577,6102,1.27589,2.331316517
0,167653919,10.5771,4752,0.689917,0.218672
0,33910267,7.5425,6330,1.21847,2.14754
0,453082318,8.0442,5255,0.897749,0.553726
0,294927880,10.1762,5199.12,0.915692,0.551966
0,41859985,8.53106,3918,0.529069,0.0594261
0,55526602,9.9116,5520.25,0.929091,0.722181
0,53952985,7.6927,5209.52,0.805076,0.43009
1,122612091,10.4614,5773.47,2.66047,8.123633959
0,38459686,9.8785,5071,0.690173,0.283782
0,140599284,12.0155,3442,0.356273,0.0160511
0,89257479,10.6543,3093,0.20381,0.00342504
0,231089952,8.2339,6434,1.51058,3.52295
1,79748331,10.0059,4656,0.737189,0.263812603
0,220473037,8.6222,6584,1.37899,3.21943
1,97409519,12.1893,6147,1.05985,1.656638008
0,289600366,11.0301,3516,0.191878,0.00506921
1,459970307,9.3188,5704,0.928499,0.942685677
1,29344935,13.2366,5361,0.984866,0.827605711
0,231927723,10.21,3564,0.462415,0.031082
1,234825296,13.8786,5404,1.29981,1.488356846
0,150065109,8.8081,6643,1.35667,3.22923
0,212376204,10.7509,3358,0.289919,0.00962877
0,40082634,9.6403,3320,0.365527,0.0146247
0,423529214,8.0671,4754,0.743469,0.254365
1,350743714,9.789,6038,1.91151,5.01662391
0,406343361,8.6604,4321,0.679302,0.14493
1,278683844,9.2789,5130,0.819657,0.480639794
0,270578038,9.837,5433,0.850617,0.567965
1,220518305,10.294,6241.6,1.27627,2.553611431
0,143821943,10.0262,3559,0.414286,0.0248089
0,260079188,9.6279,5155,0.787592,0.39465
1,55652896,11.5748,5025.77,0.801736,0.423603138
0,257720376,9.287,4908,0.82379,0.354769
0,125646423,8.87122,3367,0.533233,0.0329231
0,167601498,10.4813,4700,0.688871,0.208623
0,271640350,9.31,5467.8,0.82867,0.552978
0,167123931,9.9009,4903.49,0.78735,0.322888
0,150098860,9.6878,5272.71,0.881545,0.541152
1,70785910,12.2494,5879,1.5121,2.821375091
0,141334793,9.218,6241,1.12921,1.74286
0,141765836,8.311,5123,0.903733,0.506841
0,32001054,6.8613,6039.39,1.51383,2.74676
